#Data acquisition DATA FILE 
#
#Program Version 7.0.2-H&H_14July_16
#Start time & date: 10:47:29 2018_09_19
#Write Time:11:50:29   Date: 2018_09_19 
#
#Device type:
#	1: Keithley 199
#	2: Keithley 182 or 2182
#	3: Keithley 2000
#	4: AVS46
#	5: KUN Resistance bridge
#	6: Keithley 2611(Voltage source)
#	7: Keithley 2611(Current source)
#	8: Agilent L441A (nano Voltmeter)
#	9: Eg&g Lockin 5210 X
#	10: Eg&g Lockin 5210 X & Y
#	11: Eg&g Lockin 5210 Amplitude & Phase
#	12: Eg&g Lockin 7260 X&Y
#	13: Eg&g Lockin 7260 Amplitude, Phase & Frequency
#	14: Stanford Lockin 530 X & Y
#	15: Stanford Lockin 530 Amplitude & Phase
#	16: Stanford Lockin 830 X & Y
#	17: Stanford Lockin 830 Amplitude & Phase
#	18: AH2500H Capacitance bridge
#	19: AH2700H Capacitance bridge
#	20: AH2700H Capacitance bridge, without reset
#	21: LS340 Temperature controller sensor A&B
#	22: LS340 Temperature controller sensor A val&Calc in oK
#	23: LS340 Temperature controller sensor A&C
#	25: Magnet current read from file: 
#	26: Current(kA) via K182_GPIB-Enet/100 -> Field(Tesla)
#		  Current= K182_1*-2.000000 +K182_2 * -2.000000 
#	27: K199 temperature sensor->T(oK)
#	28: DVR5
#	29: CVC3000
#	30: Stanford Lockin 830 Amplitude, Phase & Frequency
#	31: Stanford Lockin 830 X, Y & Frequency
#	32: Oxford IPS 120-10 Superconductor power supply
#	33:IXE-alpha stepper motor driver with HEDL-counters
#	35: Stanford Lockin 830 X 
#	36: Stanford Lockin 830 Y 

#dev=2 Acquired: address=16 type=31

#dev=3 Acquired: address=3 type=31

#dev=4 Acquired: address=2 type=3
#-----------------------------------------------------------
#
Time(sec)	Dev2_freq	Dev2SR830_X	Dev2_Y	Dev3_freq	Dev3SR830_X	Dev3_Y	Dev4_K2000(V)
 6804.513	 1.81365000e+01	 1.17446000e-03	 -2.06948000e-04	 1.81360000e+01	 5.69460000e-02	 -1.22681000e-02	 4.95572300e-01
 6805.126	 1.82090000e+01	 2.19966000e-03	 -1.62126000e-04	 1.81527000e+01	 9.17363000e-02	 -1.00098000e-02	 4.95577600e-01
 6805.738	 1.81551000e+01	 3.05702000e-03	 -1.24455000e-04	 1.81527000e+01	 1.19141000e-01	 -7.81256000e-03	 4.95652600e-01
 6806.349	 1.81532000e+01	 3.67834000e-03	 -9.72752000e-05	 1.82037000e+01	 1.38307000e-01	 -6.10355000e-03	 4.95727700e-01
 6806.961	 1.82233000e+01	 4.09892000e-03	 -7.43871000e-05	 1.81866000e+01	 1.51124000e-01	 -4.82181000e-03	 4.95788000e-01
 6807.573	 1.82047000e+01	 4.37263000e-03	 -6.34198000e-05	 1.81694000e+01	 1.59303000e-01	 -4.02835000e-03	 4.95775600e-01
 6808.184	 1.81932000e+01	 4.54333000e-03	 -5.43597000e-05	 1.81432000e+01	 1.64430000e-01	 -3.54005000e-03	 4.95728600e-01
 6808.796	 1.81575000e+01	 4.64776000e-03	 -5.00681000e-05	 1.82037000e+01	 1.67542000e-01	 -3.17384000e-03	 4.95666200e-01
 6809.407	 1.81437000e+01	 4.71070000e-03	 -4.76839000e-05	 1.81694000e+01	 1.69435000e-01	 -3.05177000e-03	 4.95603300e-01
 6810.020	 1.82209000e+01	 4.74742000e-03	 -4.57766000e-05	 1.81580000e+01	 1.70533000e-01	 -2.86867000e-03	 4.95585600e-01
 6810.631	 1.81808000e+01	 4.76983000e-03	 -4.52998000e-05	 1.81527000e+01	 1.71144000e-01	 -2.86867000e-03	 4.95654400e-01
 6811.244	 1.81680000e+01	 4.78414000e-03	 -4.67303000e-05	 1.81823000e+01	 1.71571000e-01	 -2.86867000e-03	 4.95731200e-01
 6811.855	 1.81465000e+01	 4.79177000e-03	 -4.72071000e-05	 1.81618000e+01	 1.71815000e-01	 -2.86867000e-03	 4.95797000e-01
 6812.466	 1.81942000e+01	 4.79558000e-03	 -4.72071000e-05	 1.81866000e+01	 1.71937000e-01	 -2.86867000e-03	 4.95796000e-01
 6813.078	 1.81718000e+01	 4.79797000e-03	 -4.52998000e-05	 1.81694000e+01	 1.71998000e-01	 -2.80763000e-03	 4.95759300e-01
 6813.689	 1.82247000e+01	 4.79892000e-03	 -4.52998000e-05	 1.81751000e+01	 1.72059000e-01	 -2.86867000e-03	 4.95687900e-01
 6814.300	 1.81646000e+01	 4.80130000e-03	 -4.43461000e-05	 1.81694000e+01	 1.72120000e-01	 -2.80763000e-03	 4.95603900e-01
 6814.912	 1.81704000e+01	 4.80178000e-03	 -4.14851000e-05	 1.81694000e+01	 1.72242000e-01	 -2.80763000e-03	 4.95610400e-01
 6815.524	 1.81947000e+01	 4.80369000e-03	 -4.00546000e-05	 1.81608000e+01	 1.72242000e-01	 -2.80763000e-03	 4.95629300e-01
 6816.136	 1.81875000e+01	 4.80464000e-03	 -3.91009000e-05	 1.82037000e+01	 1.72242000e-01	 -2.74660000e-03	 4.95713900e-01
 6816.748	 1.81623000e+01	 4.80464000e-03	 -3.95777000e-05	 1.81866000e+01	 1.72242000e-01	 -2.74660000e-03	 4.95788800e-01
 6817.359	 1.81894000e+01	 4.80369000e-03	 -3.91009000e-05	 1.81866000e+01	 1.72242000e-01	 -2.74660000e-03	 4.95765400e-01
 6817.972	 1.81937000e+01	 4.80321000e-03	 -3.76704000e-05	 1.81527000e+01	 1.72242000e-01	 -2.68556000e-03	 4.95726900e-01
 6818.582	 1.82037000e+01	 4.80178000e-03	 -3.71935000e-05	 1.81947000e+01	 1.72181000e-01	 -2.68556000e-03	 4.95689600e-01
 6819.194	 1.81699000e+01	 4.80130000e-03	 -3.91009000e-05	 1.82204000e+01	 1.72181000e-01	 -2.68556000e-03	 4.95636000e-01
 6819.807	 1.82014000e+01	 4.80035000e-03	 -4.10082000e-05	 1.81694000e+01	 1.72120000e-01	 -2.74660000e-03	 4.95607900e-01
 6820.419	 1.82042000e+01	 4.79892000e-03	 -4.29156000e-05	 1.81694000e+01	 1.72120000e-01	 -2.80763000e-03	 4.95633100e-01
 6821.031	 1.82052000e+01	 4.79749000e-03	 -4.57766000e-05	 1.81527000e+01	 1.72059000e-01	 -2.86867000e-03	 4.95712500e-01
 6821.643	 1.81732000e+01	 4.79510000e-03	 -4.76839000e-05	 1.82033000e+01	 1.71937000e-01	 -2.92970000e-03	 4.95777900e-01
 6822.255	 1.82362000e+01	 4.79272000e-03	 -4.72071000e-05	 1.82037000e+01	 1.71876000e-01	 -2.86867000e-03	 4.95813800e-01
 6822.867	 1.81837000e+01	 4.78938000e-03	 -5.00681000e-05	 1.81527000e+01	 1.71754000e-01	 -2.92970000e-03	 4.95752800e-01
 6823.479	 1.81937000e+01	 4.78604000e-03	 -5.00681000e-05	 1.81670000e+01	 1.71693000e-01	 -2.86867000e-03	 4.95694700e-01
 6824.089	 1.81684000e+01	 4.78461000e-03	 -4.91145000e-05	 1.82033000e+01	 1.71632000e-01	 -2.86867000e-03	 4.95634800e-01
 6824.701	 1.81913000e+01	 4.78461000e-03	 -4.76839000e-05	 1.81866000e+01	 1.71632000e-01	 -2.86867000e-03	 4.95582000e-01
 6825.312	 1.81918000e+01	 4.78509000e-03	 -4.76839000e-05	 1.82204000e+01	 1.71571000e-01	 -2.86867000e-03	 4.95641800e-01
 6825.923	 1.82052000e+01	 4.78271000e-03	 -4.72071000e-05	 1.81518000e+01	 1.71449000e-01	 -2.86867000e-03	 4.95682900e-01
 6826.535	 1.81475000e+01	 4.77651000e-03	 -4.86376000e-05	 1.82037000e+01	 1.71205000e-01	 -2.86867000e-03	 4.95755000e-01
 6827.147	 1.81384000e+01	 4.77269000e-03	 -5.00681000e-05	 1.82023000e+01	 1.71144000e-01	 -2.99074000e-03	 4.95813700e-01
 6827.758	 1.82033000e+01	 4.77031000e-03	 -4.72071000e-05	 1.82137000e+01	 1.71082000e-01	 -2.92970000e-03	 4.95816600e-01
 6828.369	 1.82090000e+01	 4.76363000e-03	 -4.52998000e-05	 1.81694000e+01	 1.70777000e-01	 -2.86867000e-03	 4.95751100e-01
 6828.980	 1.81980000e+01	 4.75934000e-03	 -4.95913000e-05	 1.82033000e+01	 1.70716000e-01	 -2.99074000e-03	 4.95663900e-01
 6829.592	 1.81751000e+01	 4.75934000e-03	 -5.00681000e-05	 1.82033000e+01	 1.70716000e-01	 -2.99074000e-03	 4.95640300e-01
 6830.204	 1.81313000e+01	 4.76125000e-03	 -5.10218000e-05	 1.82204000e+01	 1.70777000e-01	 -2.99074000e-03	 4.95648200e-01
 6830.817	 1.82061000e+01	 4.76268000e-03	 -5.10218000e-05	 1.82033000e+01	 1.70838000e-01	 -2.99074000e-03	 4.95694600e-01
 6831.429	 1.82056000e+01	 4.76792000e-03	 -5.24523000e-05	 1.81694000e+01	 1.71082000e-01	 -3.05177000e-03	 4.95781200e-01
 6832.040	 1.81599000e+01	 4.77365000e-03	 -5.14986000e-05	 1.81527000e+01	 1.71266000e-01	 -3.05177000e-03	 4.95818200e-01
 6832.654	 1.81561000e+01	 4.77555000e-03	 -4.86376000e-05	 1.82033000e+01	 1.71327000e-01	 -2.92970000e-03	 4.95694800e-01
 6833.264	 1.81623000e+01	 4.77651000e-03	 -4.76839000e-05	 1.79033000e+01	 1.71388000e-01	 -2.92970000e-03	 4.92074100e-01
 6833.873	 1.62673000e+01	 4.25532000e-03	 -4.24387000e-05	 1.79033000e+01	 1.52406000e-01	 -2.99074000e-03	 4.85383900e-01
 6834.485	 1.62687000e+01	 3.20102000e-03	 -3.24252000e-05	 1.79033000e+01	 1.17981000e-01	 -2.44142000e-03	 4.85211800e-01
 6835.097	 1.62687000e+01	 2.21159000e-03	 -2.28883000e-05	 1.79033000e+01	 8.50835000e-02	 -1.83106000e-03	 4.85195800e-01
 6835.709	 1.62687000e+01	 1.45150000e-03	 -1.47820000e-05	 1.79033000e+01	 5.84719000e-02	 -1.28175000e-03	 4.85221300e-01
 6836.320	 1.62702000e+01	 9.18869000e-04	 -8.10629000e-06	 1.79033000e+01	 3.88796000e-02	 -9.15531000e-04	 4.85205400e-01
 6836.933	 1.62702000e+01	 5.71255000e-04	 -3.57630000e-05	 1.94726000e+01	 2.58180000e-02	 -2.19728000e-03	 4.97151000e-01
 6837.544	 1.92189000e+01	 8.06335000e-04	 9.82289000e-05	 1.80502000e+01	 3.66824000e-02	 -4.27248000e-04	 5.01374700e-01
 6838.159	 1.84107000e+01	 1.37759000e-03	 6.29430000e-05	 1.82710000e+01	 6.65898000e-02	 -1.22071000e-04	 5.01436500e-01
 6838.768	 1.82800000e+01	 2.15675000e-03	 3.86240000e-05	 1.82352000e+01	 9.74736000e-02	 -5.49320000e-04	 5.01375100e-01
 6839.379	 1.81422000e+01	 2.83672000e-03	 8.58313000e-06	 1.81799000e+01	 1.22132000e-01	 -1.09864000e-03	 5.01315900e-01
 6839.990	 1.81341000e+01	 3.35266000e-03	 -6.19891000e-06	 1.81694000e+01	 1.39649000e-01	 -1.52589000e-03	 5.01325300e-01
 6840.602	 1.82199000e+01	 3.71219000e-03	 -1.52589000e-05	 1.81866000e+01	 1.51490000e-01	 -1.83106000e-03	 5.01375200e-01
 6841.214	 1.81952000e+01	 3.94872000e-03	 -2.33651000e-05	 1.82033000e+01	 1.59120000e-01	 -2.07521000e-03	 5.01459100e-01
 6841.825	 1.81317000e+01	 4.09940000e-03	 -3.19483000e-05	 1.82099000e+01	 1.63880000e-01	 -2.31935000e-03	 5.01523500e-01
 6842.439	 1.82652000e+01	 4.19095000e-03	 -3.33788000e-05	 1.81828000e+01	 1.66749000e-01	 -2.44142000e-03	 5.01524600e-01
 6843.049	 1.82157000e+01	 4.24674000e-03	 -3.81472000e-05	 1.81832000e+01	 1.68519000e-01	 -2.50246000e-03	 5.01481600e-01
 6843.661	 1.81937000e+01	 4.28107000e-03	 -3.43325000e-05	 1.82204000e+01	 1.69557000e-01	 -2.50246000e-03	 5.01416200e-01
 6844.272	 1.81231000e+01	 4.29967000e-03	 -3.33788000e-05	 1.82037000e+01	 1.70167000e-01	 -2.50246000e-03	 5.01354300e-01
 6844.885	 1.80883000e+01	 4.31207000e-03	 -3.29020000e-05	 1.81665000e+01	 1.70594000e-01	 -2.56349000e-03	 5.01348600e-01
 6845.496	 1.82261000e+01	 4.31874000e-03	 -3.33788000e-05	 1.81694000e+01	 1.70777000e-01	 -2.50246000e-03	 5.01369900e-01
 6846.108	 1.82238000e+01	 4.32208000e-03	 -3.43325000e-05	 1.81694000e+01	 1.70838000e-01	 -2.50246000e-03	 5.01455100e-01
 6846.720	 1.80502000e+01	 4.32113000e-03	 -3.71935000e-05	 1.82204000e+01	 1.70838000e-01	 -2.56349000e-03	 5.01505500e-01
 6847.331	 1.81594000e+01	 4.31874000e-03	 -3.33788000e-05	 1.82166000e+01	 1.70838000e-01	 -2.62453000e-03	 5.01554400e-01
 6847.943	 1.81222000e+01	 4.32065000e-03	 -3.14715000e-05	 1.81527000e+01	 1.70960000e-01	 -2.50246000e-03	 5.01500900e-01
 6848.555	 1.81971000e+01	 4.32542000e-03	 -3.43325000e-05	 1.81866000e+01	 1.71082000e-01	 -2.56349000e-03	 5.01432300e-01
 6849.166	 1.82033000e+01	 4.32971000e-03	 -3.43325000e-05	 1.82033000e+01	 1.71205000e-01	 -2.56349000e-03	 5.01378300e-01
 6849.779	 1.81017000e+01	 4.33162000e-03	 -3.43325000e-05	 1.82371000e+01	 1.71205000e-01	 -2.50246000e-03	 5.01329400e-01
 6850.390	 1.82600000e+01	 4.33353000e-03	 -3.24252000e-05	 1.82166000e+01	 1.71327000e-01	 -2.62453000e-03	 5.01391700e-01
 6851.002	 1.82123000e+01	 4.33496000e-03	 -3.67167000e-05	 1.81522000e+01	 1.71388000e-01	 -2.50246000e-03	 5.01449600e-01
 6851.614	 1.82385000e+01	 4.33686000e-03	 -3.48093000e-05	 1.81847000e+01	 1.71449000e-01	 -2.50246000e-03	 5.01523900e-01
 6852.227	 1.81117000e+01	 4.33734000e-03	 -3.14715000e-05	 1.82204000e+01	 1.71510000e-01	 -2.50246000e-03	 5.01548900e-01
 6852.839	 1.81313000e+01	 4.33829000e-03	 -2.86103000e-05	 1.82037000e+01	 1.71510000e-01	 -2.50246000e-03	 5.01507600e-01
 6853.453	 1.81389000e+01	 4.33972000e-03	 -3.14715000e-05	 1.81694000e+01	 1.71571000e-01	 -2.50246000e-03	 5.01437700e-01
 6854.062	 1.82357000e+01	 4.33972000e-03	 -3.00409000e-05	 1.81217000e+01	 1.71571000e-01	 -2.44142000e-03	 5.01359100e-01
 6854.672	 1.82552000e+01	 4.33925000e-03	 -3.24252000e-05	 1.82214000e+01	 1.71571000e-01	 -2.38039000e-03	 5.01363000e-01
 6855.283	 1.81189000e+01	 4.33877000e-03	 -3.05178000e-05	 1.82037000e+01	 1.71510000e-01	 -2.38039000e-03	 5.01211400e-01
 6855.896	 1.81470000e+01	 4.33972000e-03	 -3.05178000e-05	 1.81727000e+01	 1.71571000e-01	 -2.38039000e-03	 5.01198800e-01
 6856.507	 1.81689000e+01	 4.34259000e-03	 -3.24252000e-05	 1.81675000e+01	 1.71693000e-01	 -2.44142000e-03	 5.01273200e-01
 6857.119	 1.82400000e+01	 4.34306000e-03	 -2.90872000e-05	 1.81689000e+01	 1.71693000e-01	 -2.31935000e-03	 5.01490400e-01
 6857.731	 1.81365000e+01	 4.34163000e-03	 -3.09946000e-05	 1.82037000e+01	 1.71693000e-01	 -2.38039000e-03	 5.01548400e-01
 6858.343	 1.81675000e+01	 4.33972000e-03	 -3.14715000e-05	 1.82037000e+01	 1.71632000e-01	 -2.44142000e-03	 5.01483400e-01
 6858.954	 1.81260000e+01	 4.33972000e-03	 -3.19483000e-05	 1.81694000e+01	 1.71693000e-01	 -2.50246000e-03	 5.01399300e-01
 6859.565	 1.82333000e+01	 4.33877000e-03	 -3.29020000e-05	 1.81694000e+01	 1.71632000e-01	 -2.50246000e-03	 5.01369300e-01
 6860.178	 1.81942000e+01	 4.33829000e-03	 -3.09946000e-05	 1.81398000e+01	 1.71571000e-01	 -2.44142000e-03	 5.01364100e-01
 6860.790	 1.81365000e+01	 4.33686000e-03	 -3.71935000e-05	 1.82037000e+01	 1.71571000e-01	 -2.50246000e-03	 5.01469100e-01
 6861.402	 1.81470000e+01	 4.33734000e-03	 -3.19483000e-05	 1.81694000e+01	 1.71632000e-01	 -2.50246000e-03	 5.01529400e-01
 6862.014	 1.82414000e+01	 4.33782000e-03	 -3.19483000e-05	 1.81694000e+01	 1.71693000e-01	 -2.50246000e-03	 5.01506700e-01
 6862.626	 1.81842000e+01	 4.33591000e-03	 -3.33788000e-05	 1.81580000e+01	 1.71510000e-01	 -2.50246000e-03	 5.01573400e-01
 6863.237	 1.82004000e+01	 4.33066000e-03	 -3.43325000e-05	 1.81866000e+01	 1.71327000e-01	 -2.62453000e-03	 5.01499200e-01
 6863.849	 1.81623000e+01	 4.32733000e-03	 -3.52862000e-05	 1.81699000e+01	 1.71144000e-01	 -2.62453000e-03	 5.01432900e-01
 6864.462	 1.81584000e+01	 4.32304000e-03	 -3.43325000e-05	 1.81360000e+01	 1.71082000e-01	 -2.56349000e-03	 5.01392400e-01
 6865.074	 1.82147000e+01	 4.31588000e-03	 -3.48093000e-05	 1.81561000e+01	 1.70777000e-01	 -2.56349000e-03	 5.01429500e-01
 6865.685	 1.81899000e+01	 4.30873000e-03	 -3.76704000e-05	 1.81527000e+01	 1.70472000e-01	 -2.68556000e-03	 5.01497300e-01
 6866.297	 1.81332000e+01	 4.30158000e-03	 -3.71935000e-05	 1.81746000e+01	 1.70228000e-01	 -2.68556000e-03	 5.01548600e-01
 6866.908	 1.81789000e+01	 4.29633000e-03	 -3.62399000e-05	 1.81694000e+01	 1.70045000e-01	 -2.62453000e-03	 5.01716600e-01
 6867.521	 1.64847000e+01	 4.01643000e-03	 -3.43325000e-05	 1.81432000e+01	 1.58021000e-01	 -2.86867000e-03	 5.09969500e-01
 6868.133	 1.64857000e+01	 3.09660000e-03	 -2.62262000e-05	 1.81432000e+01	 1.25367000e-01	 -2.50246000e-03	 5.10219600e-01
 6868.743	 1.64866000e+01	 2.17153000e-03	 -1.76431000e-05	 1.81432000e+01	 9.14311000e-02	 -1.95314000e-03	 5.10311900e-01
 6869.354	 1.64871000e+01	 1.44149000e-03	 -1.14442000e-05	 1.81432000e+01	 6.35991000e-02	 -1.40382000e-03	 5.10325200e-01
 6869.966	 1.64876000e+01	 9.19823000e-04	 -6.67575000e-06	 1.81432000e+01	 4.27248000e-02	 -9.76570000e-04	 5.10224200e-01
 6870.579	 1.64876000e+01	 5.92712000e-04	 -4.76840000e-06	 1.81432000e+01	 2.80153000e-02	 -6.71390000e-04	 5.08730700e-01
 6871.190	 1.96137000e+01	 3.89101000e-04	 -1.01090000e-04	 1.81360000e+01	 1.36109000e-02	 -1.11085000e-02	 5.06886700e-01
 6871.806	 1.73631000e+01	 4.20572000e-04	 -2.86104000e-06	 1.82037000e+01	 1.48316000e-02	 -8.85016000e-03	 5.07076900e-01
 6872.414	 1.81746000e+01	 9.15531000e-04	 -2.38420000e-06	 1.81866000e+01	 4.60818000e-02	 -9.94879000e-03	 5.07150800e-01
 6873.026	 1.81842000e+01	 1.65559000e-03	 -1.52589000e-05	 1.82033000e+01	 8.05058000e-02	 -8.60602000e-03	 5.07220900e-01
 6873.638	 1.81508000e+01	 2.33079000e-03	 -1.90736000e-05	 1.82037000e+01	 1.08826000e-01	 -6.83597000e-03	 5.07256500e-01
 6874.249	 1.81999000e+01	 2.83338000e-03	 -2.05041000e-05	 1.82037000e+01	 1.28907000e-01	 -5.31009000e-03	 5.07246000e-01
 6874.861	 1.81985000e+01	 3.17766000e-03	 -2.19346000e-05	 1.81694000e+01	 1.42274000e-01	 -4.21146000e-03	 5.07140300e-01
 6875.472	 1.81727000e+01	 3.40225000e-03	 -2.47956000e-05	 1.82037000e+01	 1.50819000e-01	 -3.54005000e-03	 5.07083600e-01
 6876.085	 1.81608000e+01	 3.54148000e-03	 -2.67030000e-05	 1.82161000e+01	 1.56068000e-01	 -3.11281000e-03	 5.07058800e-01
 6876.696	 1.81575000e+01	 3.62732000e-03	 -2.90872000e-05	 1.82037000e+01	 1.59303000e-01	 -2.86867000e-03	 5.07078900e-01
 6877.308	 1.81947000e+01	 3.67881000e-03	 -2.81335000e-05	 1.81866000e+01	 1.61134000e-01	 -2.62453000e-03	 5.07181100e-01
 6877.919	 1.81880000e+01	 3.70885000e-03	 -2.90872000e-05	 1.81694000e+01	 1.62293000e-01	 -2.50246000e-03	 5.07232700e-01
 6878.531	 1.81718000e+01	 3.72602000e-03	 -3.05178000e-05	 1.81661000e+01	 1.62904000e-01	 -2.50246000e-03	 5.07286200e-01
 6879.143	 1.81808000e+01	 3.73699000e-03	 -3.14715000e-05	 1.82033000e+01	 1.63331000e-01	 -2.44142000e-03	 5.07269000e-01
 6879.755	 1.81670000e+01	 3.74509000e-03	 -2.95640000e-05	 1.81694000e+01	 1.63575000e-01	 -2.38039000e-03	 5.07210600e-01
 6880.365	 1.82042000e+01	 3.74891000e-03	 -2.81335000e-05	 1.81694000e+01	 1.63758000e-01	 -2.31935000e-03	 5.07071300e-01
 6880.978	 1.81789000e+01	 3.75034000e-03	 -2.86103000e-05	 1.81866000e+01	 1.63880000e-01	 -2.38039000e-03	 5.07080000e-01
 6881.591	 1.81460000e+01	 3.75034000e-03	 -3.05178000e-05	 1.81913000e+01	 1.63880000e-01	 -2.38039000e-03	 5.07115800e-01
 6882.201	 1.81723000e+01	 3.75129000e-03	 -3.00409000e-05	 1.81866000e+01	 1.63941000e-01	 -2.38039000e-03	 5.07168600e-01
 6882.812	 1.82042000e+01	 3.75177000e-03	 -2.90872000e-05	 1.81866000e+01	 1.64002000e-01	 -2.31935000e-03	 5.07243700e-01
 6883.424	 1.81365000e+01	 3.75272000e-03	 -2.81335000e-05	 1.81866000e+01	 1.64002000e-01	 -2.31935000e-03	 5.07294800e-01
 6884.039	 1.81918000e+01	 3.75415000e-03	 -2.67030000e-05	 1.81694000e+01	 1.64063000e-01	 -2.25832000e-03	 5.07271500e-01
 6884.648	 1.81699000e+01	 3.75558000e-03	 -2.71798000e-05	 1.81694000e+01	 1.64124000e-01	 -2.25832000e-03	 5.07235100e-01
 6885.260	 1.82023000e+01	 3.75749000e-03	 -2.76567000e-05	 1.81866000e+01	 1.64247000e-01	 -2.19728000e-03	 5.07158100e-01
 6885.871	 1.81766000e+01	 3.75940000e-03	 -2.90872000e-05	 1.81694000e+01	 1.64308000e-01	 -2.31935000e-03	 5.07113800e-01
 6886.482	 1.81866000e+01	 3.76083000e-03	 -2.90872000e-05	 1.81751000e+01	 1.64430000e-01	 -2.25832000e-03	 5.07120800e-01
 6887.094	 1.81851000e+01	 3.76417000e-03	 -2.76567000e-05	 1.81713000e+01	 1.64552000e-01	 -2.19728000e-03	 5.07138100e-01
 6887.705	 1.82114000e+01	 3.76751000e-03	 -2.90872000e-05	 1.81584000e+01	 1.64735000e-01	 -2.25832000e-03	 5.07238600e-01
 6888.318	 1.81818000e+01	 3.77084000e-03	 -2.95640000e-05	 1.81866000e+01	 1.64857000e-01	 -2.31935000e-03	 5.07288300e-01
 6888.928	 1.81885000e+01	 3.77370000e-03	 -2.95640000e-05	 1.81866000e+01	 1.64979000e-01	 -2.38039000e-03	 5.07307800e-01
 6889.539	 1.81856000e+01	 3.77609000e-03	 -2.95640000e-05	 1.81694000e+01	 1.65101000e-01	 -2.38039000e-03	 5.07272100e-01
 6890.152	 1.81813000e+01	 3.77800000e-03	 -2.95640000e-05	 1.81866000e+01	 1.65223000e-01	 -2.38039000e-03	 5.07207800e-01
 6890.764	 1.82033000e+01	 3.77943000e-03	 -2.90872000e-05	 1.81694000e+01	 1.65345000e-01	 -2.38039000e-03	 5.07147500e-01
 6891.378	 1.81727000e+01	 3.78133000e-03	 -2.90872000e-05	 1.82037000e+01	 1.65406000e-01	 -2.38039000e-03	 5.07093100e-01
 6891.990	 1.81794000e+01	 3.78372000e-03	 -2.90872000e-05	 1.81527000e+01	 1.65589000e-01	 -2.38039000e-03	 5.07128700e-01
 6892.599	 1.81971000e+01	 3.78658000e-03	 -2.86103000e-05	 1.81527000e+01	 1.65650000e-01	 -2.31935000e-03	 5.07213900e-01
 6893.212	 1.81828000e+01	 3.78944000e-03	 -2.81335000e-05	 1.81866000e+01	 1.65711000e-01	 -2.31935000e-03	 5.07290900e-01
 6893.822	 1.81780000e+01	 3.79182000e-03	 -2.76567000e-05	 1.81694000e+01	 1.65833000e-01	 -2.31935000e-03	 5.07281700e-01
 6894.433	 1.81770000e+01	 3.79516000e-03	 -2.67030000e-05	 1.81866000e+01	 1.65956000e-01	 -2.25832000e-03	 5.07264000e-01
 6895.047	 1.81851000e+01	 3.79755000e-03	 -2.67030000e-05	 1.81575000e+01	 1.66017000e-01	 -2.25832000e-03	 5.07218800e-01
 6895.656	 1.81875000e+01	 3.79802000e-03	 -2.71798000e-05	 1.81699000e+01	 1.66078000e-01	 -2.31935000e-03	 5.07137600e-01
 6896.270	 1.81971000e+01	 3.79850000e-03	 -2.71798000e-05	 1.81708000e+01	 1.66078000e-01	 -2.25832000e-03	 5.07127100e-01
 6896.880	 1.81551000e+01	 3.79898000e-03	 -2.67030000e-05	 1.81866000e+01	 1.66139000e-01	 -2.25832000e-03	 5.07132200e-01
 6897.492	 1.81856000e+01	 3.80041000e-03	 -2.57493000e-05	 1.81694000e+01	 1.66200000e-01	 -2.25832000e-03	 5.07174900e-01
 6898.104	 1.81847000e+01	 3.80184000e-03	 -2.47956000e-05	 1.81832000e+01	 1.66261000e-01	 -2.25832000e-03	 5.07275200e-01
 6898.716	 1.81994000e+01	 3.80327000e-03	 -2.43188000e-05	 1.81866000e+01	 1.66322000e-01	 -2.25832000e-03	 5.07309400e-01
 6899.328	 1.81952000e+01	 3.80565000e-03	 -2.67030000e-05	 1.82023000e+01	 1.66444000e-01	 -2.31935000e-03	 5.07285500e-01
 6899.939	 1.81990000e+01	 3.80708000e-03	 -2.62262000e-05	 1.81694000e+01	 1.66505000e-01	 -2.31935000e-03	 5.07165900e-01
 6900.550	 1.81842000e+01	 3.80804000e-03	 -2.62262000e-05	 1.81866000e+01	 1.66566000e-01	 -2.25832000e-03	 5.07135900e-01
 6901.161	 1.81956000e+01	 3.80994000e-03	 -2.57493000e-05	 1.81866000e+01	 1.66688000e-01	 -2.25832000e-03	 5.07129100e-01
 6901.772	 1.65396000e+01	 3.61826000e-03	 -2.57493000e-05	 1.82033000e+01	 1.57472000e-01	 -2.56349000e-03	 4.97982000e-01
 6902.384	 1.65401000e+01	 2.83052000e-03	 -2.09810000e-05	 1.82033000e+01	 1.26283000e-01	 -2.31935000e-03	 4.97452900e-01
 6902.997	 1.65415000e+01	 1.99653000e-03	 -1.52589000e-05	 1.82033000e+01	 9.26518000e-02	 -1.77003000e-03	 4.97456000e-01
 6903.608	 1.65420000e+01	 1.32752000e-03	 -1.14442000e-05	 1.82033000e+01	 6.45757000e-02	 -1.28175000e-03	 4.97451000e-01
 6904.219	 1.65420000e+01	 8.51158000e-04	 -8.10629000e-06	 1.82033000e+01	 4.34573000e-02	 -9.15531000e-04	 4.97445600e-01
 6904.832	 1.65420000e+01	 5.31677000e-04	 -5.24524000e-06	 1.82033000e+01	 2.86256000e-02	 -6.10355000e-04	 5.00603600e-01
 6905.445	 1.97444000e+01	 3.60491000e-04	 -6.15125000e-05	 1.79358000e+01	 2.05690000e-02	 -1.11695000e-02	 5.12390700e-01
 6906.056	 1.74203000e+01	 2.97071000e-04	 -4.76839000e-05	 1.80855000e+01	 1.95314000e-02	 -9.03326000e-03	 5.12770700e-01
